# temperature_kelvin sz-expectation_hbar
7.00000000e-02 9.89462952e-01
1.70612245e-01 9.74418615e-01
2.71224490e-01 9.59788549e-01
3.71836735e-01 9.44372581e-01
4.72448980e-01 9.29628274e-01
5.73061224e-01 9.14132437e-01
6.73673469e-01 9.00703644e-01
7.74285714e-01 8.85106329e-01
8.74897959e-01 8.69613137e-01
9.75510204e-01 8.53693879e-01
1.07612245e+00 8.39957782e-01
1.17673469e+00 8.25433028e-01
1.27734694e+00 8.11196449e-01
1.37795918e+00 7.96950423e-01
1.47857143e+00 7.76261482e-01
1.57918367e+00 7.65845569e-01
1.67979592e+00 7.52440369e-01
1.78040816e+00 7.37033297e-01
1.88102041e+00 7.20506870e-01
1.98163265e+00 7.05590963e-01
2.08224490e+00 6.94978702e-01
2.18285714e+00 6.81598456e-01
2.28346939e+00 6.65554488e-01
2.38408163e+00 6.54160803e-01
2.48469388e+00 6.37157117e-01
2.58530612e+00 6.26545749e-01
2.68591837e+00 6.10470816e-01
2.78653061e+00 5.93538566e-01
2.88714286e+00 5.90545089e-01
2.98775510e+00 5.80057034e-01
3.08836735e+00 5.65706145e-01
3.18897959e+00 5.57365347e-01
3.28959184e+00 5.37295278e-01
3.39020408e+00 5.29232587e-01
3.49081633e+00 5.24608645e-01
3.59142857e+00 5.10784776e-01
3.69204082e+00 5.01557134e-01
3.79265306e+00 4.95984877e-01
3.89326531e+00 4.86406622e-01
3.99387755e+00 4.77022747e-01
4.09448980e+00 4.62982369e-01
4.19510204e+00 4.63023762e-01
4.29571429e+00 4.51857941e-01
4.39632653e+00 4.47175462e-01
4.49693878e+00 4.34499718e-01
4.59755102e+00 4.33201282e-01
4.69816327e+00 4.14803143e-01
4.79877551e+00 4.20601304e-01
4.89938776e+00 4.06031664e-01
5.00000000e+00 3.98875294e-01
