# temperature_kelvin sz-expectation_hbar
7.00000000e-02 9.94814923e-01
1.70612245e-01 9.78778621e-01
2.71224490e-01 9.57200283e-01
3.71836735e-01 9.32943175e-01
4.72448980e-01 9.04552619e-01
5.73061224e-01 8.74056640e-01
6.73673469e-01 8.41311317e-01
7.74285714e-01 8.06791665e-01
8.74897959e-01 7.72517201e-01
9.75510204e-01 7.33062506e-01
1.07612245e+00 6.96050739e-01
1.17673469e+00 6.65017538e-01
1.27734694e+00 6.34896365e-01
1.37795918e+00 5.95135395e-01
1.47857143e+00 5.66684467e-01
1.57918367e+00 5.40812969e-01
1.67979592e+00 5.12463906e-01
1.78040816e+00 4.99376240e-01
1.88102041e+00 4.66271002e-01
1.98163265e+00 4.45906854e-01
2.08224490e+00 4.33969239e-01
2.18285714e+00 4.13430582e-01
2.28346939e+00 3.98979778e-01
2.38408163e+00 3.74164466e-01
2.48469388e+00 3.61639048e-01
2.58530612e+00 3.56119665e-01
2.68591837e+00 3.44367016e-01
2.78653061e+00 3.30140253e-01
2.88714286e+00 3.21703367e-01
2.98775510e+00 3.08002750e-01
3.08836735e+00 3.01744263e-01
3.18897959e+00 2.90532536e-01
3.28959184e+00 2.80069775e-01
3.39020408e+00 2.69903947e-01
3.49081633e+00 2.67472191e-01
3.59142857e+00 2.57593881e-01
3.69204082e+00 2.42072105e-01
3.79265306e+00 2.44491885e-01
3.89326531e+00 2.36561854e-01
3.99387755e+00 2.30890851e-01
4.09448980e+00 2.23223543e-01
4.19510204e+00 2.23569454e-01
4.29571429e+00 2.08028349e-01
4.39632653e+00 2.10623660e-01
4.49693878e+00 2.04214679e-01
4.59755102e+00 2.00370882e-01
4.69816327e+00 1.93220801e-01
4.79877551e+00 1.95971378e-01
4.89938776e+00 1.90857266e-01
5.00000000e+00 1.82668503e-01
