# temperature_kelvin sz-expectation_hbar
2.00000000e-02 1.00000000e+00
2.99799599e-02 1.00000000e+00
3.99599198e-02 1.00000000e+00
4.99398798e-02 1.00000000e+00
5.99198397e-02 1.00000000e+00
6.98997996e-02 9.99999998e-01
7.98797595e-02 9.99999976e-01
8.98597194e-02 9.99999842e-01
9.98396794e-02 9.99999295e-01
1.09819639e-01 9.99997601e-01
1.19799599e-01 9.99993345e-01
1.29779559e-01 9.99984219e-01
1.39759519e-01 9.99966922e-01
1.49739479e-01 9.99937177e-01
1.59719439e-01 9.99889870e-01
1.69699399e-01 9.99819265e-01
1.79679359e-01 9.99719254e-01
1.89659319e-01 9.99583616e-01
1.99639279e-01 9.99406242e-01
2.09619238e-01 9.99181337e-01
2.19599198e-01 9.98903559e-01
2.29579158e-01 9.98568125e-01
2.39559118e-01 9.98170872e-01
2.49539078e-01 9.97708282e-01
2.59519038e-01 9.97177483e-01
2.69498998e-01 9.96576225e-01
2.79478958e-01 9.95902841e-01
2.89458918e-01 9.95156206e-01
2.99438878e-01 9.94335682e-01
3.09418838e-01 9.93441064e-01
3.19398798e-01 9.92472527e-01
3.29378758e-01 9.91430577e-01
3.39358717e-01 9.90315999e-01
3.49338677e-01 9.89129812e-01
3.59318637e-01 9.87873233e-01
3.69298597e-01 9.86547635e-01
3.79278557e-01 9.85154521e-01
3.89258517e-01 9.83695487e-01
3.99238477e-01 9.82172207e-01
4.09218437e-01 9.80586405e-01
4.19198397e-01 9.78939841e-01
4.29178357e-01 9.77234291e-01
4.39158317e-01 9.75471540e-01
4.49138277e-01 9.73653368e-01
4.59118236e-01 9.71781540e-01
4.69098196e-01 9.69857803e-01
4.79078156e-01 9.67883876e-01
4.89058116e-01 9.65861448e-01
4.99038076e-01 9.63792176e-01
5.09018036e-01 9.61677678e-01
5.18997996e-01 9.59519537e-01
5.28977956e-01 9.57319296e-01
5.38957916e-01 9.55078459e-01
5.48937876e-01 9.52798488e-01
5.58917836e-01 9.50480810e-01
5.68897796e-01 9.48126810e-01
5.78877756e-01 9.45737836e-01
5.88857715e-01 9.43315199e-01
5.98837675e-01 9.40860175e-01
6.08817635e-01 9.38374003e-01
6.18797595e-01 9.35857890e-01
6.28777555e-01 9.33313009e-01
6.38757515e-01 9.30740502e-01
6.48737475e-01 9.28141483e-01
6.58717435e-01 9.25517035e-01
6.68697395e-01 9.22868212e-01
6.78677355e-01 9.20196044e-01
6.88657315e-01 9.17501535e-01
6.98637275e-01 9.14785662e-01
7.08617234e-01 9.12049381e-01
7.18597194e-01 9.09293624e-01
7.28577154e-01 9.06519301e-01
7.38557114e-01 9.03727301e-01
7.48537074e-01 9.00918495e-01
7.58517034e-01 8.98093729e-01
7.68496994e-01 8.95253836e-01
7.78476954e-01 8.92399627e-01
7.88456914e-01 8.89531895e-01
7.98436874e-01 8.86651417e-01
8.08416834e-01 8.83758952e-01
8.18396794e-01 8.80855244e-01
8.28376754e-01 8.77941019e-01
8.38356713e-01 8.75016989e-01
8.48336673e-01 8.72083850e-01
8.58316633e-01 8.69142281e-01
8.68296593e-01 8.66192948e-01
8.78276553e-01 8.63236503e-01
8.88256513e-01 8.60273583e-01
8.98236473e-01 8.57304810e-01
9.08216433e-01 8.54330792e-01
9.18196393e-01 8.51352125e-01
9.28176353e-01 8.48369391e-01
9.38156313e-01 8.45383157e-01
9.48136273e-01 8.42393978e-01
9.58116232e-01 8.39402397e-01
9.68096192e-01 8.36408942e-01
9.78076152e-01 8.33414129e-01
9.88056112e-01 8.30418463e-01
9.98036072e-01 8.27422433e-01
1.00801603e+00 8.24426521e-01
1.01799599e+00 8.21431191e-01
1.02797595e+00 8.18436900e-01
1.03795591e+00 8.15444090e-01
1.04793587e+00 8.12453191e-01
1.05791583e+00 8.09464625e-01
1.06789579e+00 8.06478799e-01
1.07787575e+00 8.03496110e-01
1.08785571e+00 8.00516944e-01
1.09783567e+00 7.97541675e-01
1.10781563e+00 7.94570668e-01
1.11779559e+00 7.91604276e-01
1.12777555e+00 7.88642841e-01
1.13775551e+00 7.85686696e-01
1.14773547e+00 7.82736163e-01
1.15771543e+00 7.79791554e-01
1.16769539e+00 7.76853170e-01
1.17767535e+00 7.73921305e-01
1.18765531e+00 7.70996241e-01
1.19763527e+00 7.68078251e-01
1.20761523e+00 7.65167599e-01
1.21759519e+00 7.62264540e-01
1.22757515e+00 7.59369320e-01
1.23755511e+00 7.56482176e-01
1.24753507e+00 7.53603337e-01
1.25751503e+00 7.50733023e-01
1.26749499e+00 7.47871445e-01
1.27747495e+00 7.45018808e-01
1.28745491e+00 7.42175307e-01
1.29743487e+00 7.39341130e-01
1.30741483e+00 7.36516457e-01
1.31739479e+00 7.33701462e-01
1.32737475e+00 7.30896309e-01
1.33735471e+00 7.28101158e-01
1.34733467e+00 7.25316159e-01
1.35731463e+00 7.22541458e-01
1.36729459e+00 7.19777192e-01
1.37727455e+00 7.17023494e-01
1.38725451e+00 7.14280487e-01
1.39723447e+00 7.11548291e-01
1.40721443e+00 7.08827019e-01
1.41719439e+00 7.06116779e-01
1.42717435e+00 7.03417670e-01
1.43715431e+00 7.00729790e-01
1.44713427e+00 6.98053228e-01
1.45711423e+00 6.95388069e-01
1.46709419e+00 6.92734394e-01
1.47707415e+00 6.90092277e-01
1.48705411e+00 6.87461787e-01
1.49703407e+00 6.84842990e-01
1.50701403e+00 6.82235947e-01
1.51699399e+00 6.79640714e-01
1.52697395e+00 6.77057342e-01
1.53695391e+00 6.74485879e-01
1.54693387e+00 6.71926368e-01
1.55691383e+00 6.69378848e-01
1.56689379e+00 6.66843356e-01
1.57687375e+00 6.64319922e-01
1.58685371e+00 6.61808575e-01
1.59683367e+00 6.59309340e-01
